datetime,title,content,url
2018-09-25 15:48,华夏银行核心一级资本告急 3机构亏本参与300亿定增,华夏银行核心一级资本告急 三机构亏本参与近300亿定增 | 银行 来源微信公众号：投资时报 该行核心一级资本充足率从2015年末的8.89%逐年下降至2018年6月末的8.06%，已低于当前银行业平均水平。同时，其7.84元/股股价较12... ,http://finance.sina.com.cn/stock/s/2018-09-25/doc-ihkmwytp0114698.shtml
2018-09-25 15:21,华夏银行核心一级资本告急 三机构亏本参与300亿定增,该行核心一级资本充足率从2015年末的8.89%逐年下降至2018年6月末的8.06%，已低于当前银行业平均水平。同时，其7.84元/股股价较12.18元的每股净资产也有较大折让 在A股当前的行情下抛出一份涉及数百亿资金的定增方案，就如同寂静的树林... ,http://sc.stock.cnfol.com/ggzixun/20180925/26899643.shtml
2018-09-25 14:28,华夏银行核心一级资本告急 三机构亏本参与近300亿定增,该行核心一级资本充足率从2015年末的8.89%逐年下降至2018年6月末的8.06%，已低于当前银行业平均水平。同时，其7.84元/股股价较12.18元的每股净资产也有较大折让 《投资时报》记者薛南骏 在A股当前的行情下抛出一份涉及数百亿资金的定增方案... ,http://stock.10jqka.com.cn/20180925/c607282747.shtml
2018-09-22 09:55,破净股定增陷“父子骑驴”困境,（原标题：破净股定增陷“父子骑驴”困境） 提出超过百亿元的巨量定增方案，在低迷的市道下并不多见，本周华夏银行提出接近300亿元的定增募资方案就是其中的一例。在这份定增预案中，三家具有国资背景的公司将掏出不超过292.36亿元的真金白... ,http://stock.stockstar.com/IG2018092200000086.shtml
2018-09-21 18:35,航天信息：与华夏银行合作 发布“龙惠贷”信用融资产品,航天信息(600271)发布消息称，近日，航天信息与华夏银行(600015)在杭州市签署战略合作协议，并正式发布双方首个合作落地项目——“龙惠贷”信用融资产品。目前，“龙惠贷”正在部分区域试点，并逐步向全国推广，专门服务于小微企... ,"http://finance.eastmoney.com/news/1354,20180921950866948.html"
2018-09-19 17:02,银行股溢价增发 迄今表现如何？,"昨日华夏银行(600015,诊股)公告称，拟以11.40元的底价定向募集近300亿元补充公司核心一级资本。要知道华夏银行最近的股价只不过在7.50元附近，此大幅溢价增发预案被不少专业人士解读成利好，华夏银行股价昨日更是大涨超3%。 正常情况下，定... ",http://fund.jrj.com.cn/2018/09/19165825115140.shtml
2018-09-19 14:43,华夏银行定增292亿背后：银行业资本金“告急”,监管趋严背景下，银行资本补充压力逐渐加大。 为了夯实资本基础，近期华夏银行发布《非公开发行普通股股票募集资金使用可行性报告》(以下简称：报告)称，该行拟以非公开发行的方式发行合计不超过25.65亿股，募集资金总额不超过人... ,"http://finance.eastmoney.com/news/1354,20180919948910194.html"
2018-09-19 07:32,市价7元多 定增价却至少11元 亏本生意为啥还有人接,银行股价低迷之际，华夏银行（600015）抛出的近300亿元定增预案显得有些尴尬。 9月18日，华夏银行发布公告称，拟定向发行股票不超过25.65亿股，募资不超过292.36亿元，扣除相关发行费用后将全部用于补充公司的核心一级资本。 根据定价方案预... ,http://stock.10jqka.com.cn/20180919/c607197103.shtml
2018-09-19 07:03,华夏银行定增点评：预计溢价发行 提升核心一级1.5%,预计溢价发行。发行价格为定价基准日前 20 个交易日公司普通股交易均价的 90%与发行前公司最近一期末经审计的归属于母公司普通股股东的每股净资产值的较高者(17 年末每股净资产 11.55 元，每股分红 0.15 元)。华夏银行当前股价对应 18... ,http://sc.stock.cnfol.com/ggzixun/20180919/26884483.shtml
2018-09-18 17:42,“补血”潮！华夏银行等多家银行募巨资补充资本金,读创观市|“补血”潮！多家银行募巨资补充资本金 来源：读创财经 读创/深圳商报记者 陈燕青 一再有银行公布定增募资方案，这一次轮到了华夏银行。此前，建设银行、农业银行、工商银行、交通银行等多家银行均已... ,http://finance.sina.com.cn/money/fund/jjzl/2018-09-18/doc-ihkhfqns5908847.shtml
2018-09-18 14:01,补血！华夏银行拟定增募资不超292亿元,"每经记者张建 摄 9月17日，华夏银行(600015,诊股)发布的《非公开发行普通股股票预案》显示，拟向首钢集团有限公司（以下简称“首钢集团”）、国网英大国际控股集团有限公司（以下简称“国网英大”）和北京市基础设施投资有限... ",http://finance.jrj.com.cn/it-finance/2018/09/18135125107308.shtml
2018-09-18 13:04,华夏银行292亿定增靴子落地 面临股价/定增价倒挂53%,9月17日晚，华夏银行（600015）公布非公开发行普通股股票预案，预计发行不超过25.65亿股，募集292.36亿元。 华夏银行此次定增参与方为三家国资全额认购，包括首钢集团、国网英大和京投公司，募集资金用于补充核心一级资本。三者实际控制人分... ,http://stock.10jqka.com.cn/20180918/c607181497.shtml
2018-09-18 11:13,每日公告解读（9月18日）,1、长沙银行首次公开发行A股股票发行结果公告 公告要点：发行价确定7.99元，发行数量342，155，376股。 点评： (1)、参照2018年中报，其发行价对应PB为0.95倍，动态PE6.2倍（参照2018上半年10.0%的净利润增速）。 （2）、虽然 2015-2017年均净利润复合增长率达... ,https://www.gelonghui.com/p/210190
2018-09-18 08:54,华夏银行急“补血” 拟定增募资不超292亿元,摘要 昨日晚间，华夏银行(600015)公告称，拟向首钢集团、国网英大及京投公司定向发行股票不超25.65亿股，募资不超292.36亿元，主要目的是通过补充公司的核心一级资本，提高资本充足率水平，以适应日趋严格的资本监管要求。根据其2... ,"http://finance.eastmoney.com/news/1354,20180918947533454.html"
2018-09-18 07:10,将定增募资近300亿元 华夏银行期待“补血”,又一家银行公布定增方案，这一次是资本充足率和资产质量均承压的华夏银行。 华夏银行17日公告称，经董事会审议通过，拟非公开发行合计不超过25.65亿股普通股，募集资金总额不超过292.36亿元，扣除相关发行费用后全部用于补充核心... ,"http://finance.eastmoney.com/news/1354,20180918947455950.html"
2018-09-18 06:42,上市银行副行长变动频繁 多位金融高管空降地方,上市银行副行长变动频繁 多位金融高管空降地方 时代周报记者 曾令俊 发自广州 近段时间，上市银行副行长变动较为频繁。 9月初，工商银行接连发布公告，副行长王敬东及副行长李云泽因工作变动，辞去该行相关职务。此前，光大... ,http://finance.sina.com.cn/roll/2018-09-18/doc-ihkhfqns2326407.shtml
2018-09-18 04:44,华夏银行拟定增292.36亿元,今年以来，上市银行再融资明显增多，继农行等银行后，华夏银行17日晚间也宣布，拟定增募集资金不超过292.36亿元，用于补充核心一级资本，提高资本充足率。 根据发行预案，华夏银行本次非公开发行对象为首钢集团、国网英大和京投公... ,"http://finance.eastmoney.com/news/1354,20180918947383049.html"
2018-09-18 03:13,今年多家上市银行补血 华夏拟定增募资不超292亿,华夏银行昨日晚间公告称，拟向首钢集团、国网英大及京投公司定向发行股票不超25.65亿股，募资不超约292亿元，扣除相关发行费用后将全部用于补充公司的核心一级资本。 自今年以来，有多家上市银行宣布补充资本，除华夏银行外，农业... ,"http://finance.eastmoney.com/news/1354,20180918947370513.html"
2018-09-18 02:13,华夏银行拟定增募资292亿元,华夏银行9月17日晚公告称，拟向首钢集团、国网英大及京投公司定向发行股票不超25.65亿股，募资不超过292.36亿元，以补充公司核心一级资本，提高资本充足率水平，以适应中国银保监会日趋严格的资本监管要求。 首钢集团、国网英大、京投... ,http://sc.stock.cnfol.com/ggzixun/20180918/26879346.shtml
