datetime,title,content,url
2018-09-06 22:55,黄浦江边故事 上港集团60亿元接盘星外滩未满一年欲转手,这里有闻名世界的外滩，东方明珠塔和金茂大厦遥遥相对，霓虹闪烁，数十栋造型现代化、错落分布的甲级写字楼昂首屹立于黄浦江北岸。 星外滩，位于上海虹口区南部滨江区域，西连老外滩商业中心，南望陆家嘴金融中心，坐拥黄浦江黄金... ,"http://finance.eastmoney.com/news/1354,20180906941466754.html"
2018-09-06 17:31,上港集团拟挂牌出售上海星外滩100%股权 净资产近60亿元,上港集团发布公告称，拟在产权交易所预挂牌出售全资子公司星外滩100％股权，星外滩7月末净资产为59.48亿元。 观点地产网讯： 9月6日，上港集团发布公告称，拟在产权交易所预挂牌出售全资子公司星外滩100％股权，星外滩7月末净资产为59.48亿... ,http://www.guandian.cn/article/20180906/207352.html
2018-09-06 17:15,上港集团：预挂牌出售上海星外滩开发建设100%股权,摘要 【上港集团：预挂牌出售上海星外滩开发建设100%股权】上港集团(600018)9月6日晚间公告，拟在上海联合产权交易所预挂牌，出售全资子公司上海星外滩开发建设有限公司100%股权。截至2018年7月31日，预公开挂牌出售公司星外滩资... ,"http://finance.eastmoney.com/news/1354,20180906941335082.html"
2018-09-06 16:54,上港集团拟出售星外滩100%股权,上港集团(沪：600018)发布公告指，拟在产权交易所 预挂牌出售全资子公司星外滩100%股权。星外滩7月末净资产59.48亿元人民币。 上港集团指，本次出售股权有利于进一步推进产业布局调整，优化资源配置，对上市公司本 年度利润会有一... ,"http://finance.eastmoney.com/news/1354,20180906941319389.html"
2018-07-25 16:47,上港集团向子公司瑞祥房地产增资16.5亿元,7月25日，上海国际港务(集团)股份有限公司发布公告称，公司第二届董事会第六十七次会议审议通过了包括《关于向上港集团瑞祥房地产发展有限责任公司增资的议案》在内的三项议案。 据观点地产新媒体查阅，《关于向上港集团瑞祥房地... ,"http://finance.eastmoney.com/news/1354,20180725913099146.html"
2018-07-25 16:33,7月25日上市公司晚间公告速递,大西洋：上半年净利预增90%到110% 大西洋（600558）7月25日晚间公告，预计今年上半年实现的净利润与上年同期相比，将增加2000万元到2500万元，同比增加90%到110%。业绩增长主要原因是处置土地收益和投资成都坦途置业有... ,http://finance.sina.com.cn/stock/s/2018-07-25/doc-ihfvkitw4235773.shtml
2018-07-25 16:00,上港集团：向子公司瑞祥房地产增资16.5亿元,上港集团(600018)7月25日晚间公告，公司将向全资子公司上港集团瑞祥房地产发展有限责任公司增资16.5亿元，增资后瑞祥公司注册资本由5亿元增加至21.5亿元。 (责任编辑：DF381) ,"http://finance.eastmoney.com/news/1354,20180725913046736.html"
2018-07-16 08:36,上港集团：加固世界第一大集装箱港口地位,证券时报记者 王一鸣 开埠至今已步入第175个年头的上海港，位于中国大陆东海岸的中部、“黄金水道”长江与沿海运输通道构成的“T”字形水运网络的交汇点，前通中国南、北沿海和世界各大洋，后贯长江流域及江、浙、皖内河和太湖... ,http://www.p5w.net/stock/news/gsxw/201807/t20180716_2158810.htm
2018-07-16 07:22,迎接新一轮对外开放上港集团扬帆再起航,华创证券 吴一凡 上港集团（600018）主营业务包括集装箱码头、散杂货码头、港口物流业务和港口服务业务四大板块，目前已形成了包括码头装卸、仓储堆存、航运、陆运、代理等服务在内的港口物流产业链。 从财务数据上看，2017年公司实现营业收... ,http://stock.10jqka.com.cn/20180716/c605687023.shtml
2018-07-16 06:51,百年老港上港集团再出发：要做全球卓越的码头运营商和港口物流服务商,官兵/制图 证券时报记者 王一鸣 港为城用，城以港兴，上海之所以能够获得如今的国际大都市地位，港口对这座城市发展的意义不言而喻。 开埠至今已步入第175个年头的上海港，位于中国大陆东海岸的中部、“黄金水道”长江与沿海运输通道... ,http://sc.stock.cnfol.com/ggzixun/20180716/26662031.shtml
2018-07-15 18:42,采访札记丨上港集团：老码头闯出新天地,上海老电影里经常出现老码头的桥段，一群精壮大汉在车水马龙的港口搬运来自天南海北的货物，也把汇集与此的各色器物发往五湖四海……前往上港集团进行“上市公司高质量发展在行动”采访，虽然已经在心里对这家企业较之老电影里的港口... ,http://sc.stock.cnfol.com/ggzixun/20180715/26661823.shtml
2018-06-04 20:53,上海银行获主要股东增持,4日晚间，上海银行发布关于稳定股价措施实施进展的公告显示，增持计划的实施进展情况为，2018年5月31日至2018年6月1日，上港集团以自有资金，通过上海证券交易所交易系统以集中竞价的方式累计增持上海银行股份1487100股，占该公司总股本的0.... ,http://stock.stockstar.com/SS2018060400001327.shtml
2018-05-28 20:00,上海银行“保价”方案出台 三股东拟增持,上海银行的“保价”方案出台，5月28日晚间披露稳定股价措施，公司持股5%以上的股东联和投资、上港集团和桑坦德银行决定未来6个月内增持公司股份，拟增持的金额均不低于触发日前最近一个年度其自公司获得现金分红总额的15%。 其中... ,"http://finance.eastmoney.com/news/1354,20180528878830096.html"
